X,Y,type,time,latitude,longitude,altitude (m),field_11
170829.5287,708656.1024,T,23/08/2023 14:54,56.21509635,-5.69747945,98.4,1.1964
170828.4995,708658.5023,T,23/08/2023 14:54,56.21511737,-5.697498083,98.6,1.30276
170826.4357,708659.4218,T,23/08/2023 14:54,56.21512462,-5.697532083,98.1,1.12579
170824.8018,708660.8046,T,23/08/2023 14:54,56.21513623,-5.697559567,97.7,1.06729
170822.2429,708661.7451,T,23/08/2023 14:54,56.21514343,-5.69760155,97.4,1.3583
170819.1272,708662.8483,T,23/08/2023 14:54,56.21515182,-5.697652633,96.9,1.09777
170816.7804,708663.9961,T,23/08/2023 14:54,56.21516098,-5.697691383,96.4,0.867939
170814.8435,708665.1955,T,23/08/2023 14:54,56.2151708,-5.697723583,96.1,1.1353
170812.6235,708666.4268,T,23/08/2023 14:54,56.21518077,-5.697760367,95.4,0.843351
170811.0957,708667.8753,T,23/08/2023 14:54,56.21519302,-5.6977862,95,1.04963
170809.6383,708670.21,T,23/08/2023 14:54,56.21521325,-5.697811667,95.1,0.915387
170809.2736,708672.4458,T,23/08/2023 14:54,56.21523312,-5.697819467,95.3,1.13055
170808.8539,708675.0839,T,23/08/2023 14:54,56.21525657,-5.6978285,95.7,0.888891
170807.8058,708677.1881,T,23/08/2023 14:54,56.21527493,-5.697847183,95.6,1.17319
170807.4003,708679.2622,T,23/08/2023 14:54,56.21529333,-5.6978555,96,1.05481
170806.4727,708681.7793,T,23/08/2023 14:54,56.21531545,-5.6978726,96.1,0.892308
170807.1691,708683.8086,T,23/08/2023 14:54,56.21533398,-5.69786315,96.6,1.07102
170807.2022,708686.1592,T,23/08/2023 14:54,56.21535507,-5.69786465,96.3,0.586548
170806.1891,708688.4723,T,23/08/2023 14:54,56.21537532,-5.69788295,95.9,0.840007
170805.7622,708690.765,T,23/08/2023 14:54,56.21539567,-5.6978918,96.2,1.16402
170805.1622,708693.4976,T,23/08/2023 14:54,56.21541988,-5.697903817,95.7,0.931134
170803.6983,708694.9783,T,23/08/2023 14:54,56.21543245,-5.69792865,95.1,1.03807
170803.0829,708696.9633,T,23/08/2023 14:54,56.21544995,-5.697940267,94.6,1.03712
170801.4086,708699.0576,T,23/08/2023 14:55,56.21546792,-5.697969017,94.3,0.297134
170800.1418,708700.9303,T,23/08/2023 14:55,56.2154841,-5.697991017,93.2,0.751935
170799.2483,708703.5415,T,23/08/2023 14:55,56.21550708,-5.69800765,93.3,0.918272
170797.8274,708705.8029,T,23/08/2023 14:55,56.21552667,-5.698032467,93.3,0.887969
170796.6386,708707.5064,T,23/08/2023 14:55,56.21554137,-5.698053067,93.2,1.03613
170794.8422,708709.1979,T,23/08/2023 14:55,56.21555567,-5.698083433,93.3,1.23023
170793.9056,708711.4132,T,23/08/2023 14:55,56.21557508,-5.698100417,94.1,1.20043
170792.2478,708713.0627,T,23/08/2023 14:55,56.21558907,-5.698128517,94.4,1.16581
170790.9676,708715.1291,T,23/08/2023 14:55,56.21560698,-5.6981509,94.6,1.2129
170790.1024,708717.1855,T,23/08/2023 14:55,56.215625,-5.6981666,94.8,1.11309
170789.0801,708719.7534,T,23/08/2023 14:55,56.21564753,-5.698185267,95.3,0.919551
170787.6346,708721.4785,T,23/08/2023 14:55,56.2156623,-5.698210017,95.5,1.12228
170786.9509,708723.9267,T,23/08/2023 14:55,56.21568392,-5.698223133,95.2,0.845601
170786.5499,708725.9292,T,23/08/2023 14:55,56.21570168,-5.698231317,95.6,1.01967
170785.7882,708728.1005,T,23/08/2023 14:55,56.21572078,-5.69824545,95.4,1.14829
170785.2644,708730.4977,T,23/08/2023 14:55,56.21574202,-5.69825595,95.3,1.22434
170784.4771,708732.8489,T,23/08/2023 14:55,56.21576272,-5.69827065,96,1.23735
170783.8515,708735.2984,T,23/08/2023 14:55,56.21578438,-5.698282833,96.9,0.841417
170782.6916,708737.7131,T,23/08/2023 14:55,56.21580547,-5.698303583,97.2,0.890826
170781.7306,708739.5103,T,23/08/2023 14:55,56.21582112,-5.6983206,97.4,1.01678
170780.3352,708741.2249,T,23/08/2023 14:55,56.21583582,-5.698344533,97.5,1.10247
170779.4201,708743.3375,T,23/08/2023 14:55,56.21585432,-5.698361083,97.2,0.765859
170778.3544,708745.9044,T,23/08/2023 14:55,56.21587682,-5.69838045,97.5,0.693423
170777.7421,708748.0041,T,23/08/2023 14:56,56.21589535,-5.698392117,97.5,0.727807
170776.7267,708750.1188,T,23/08/2023 14:56,56.21591382,-5.698410283,97.4,0.780185
170775.7064,708752.0095,T,23/08/2023 14:56,56.21593028,-5.698428333,97.1,1.07217
170774.4296,708755.0228,T,23/08/2023 14:56,56.21595668,-5.698451483,96.7,1.08865
170773.7693,708756.9622,T,23/08/2023 14:56,56.21597375,-5.698463783,96.8,0.681483
170773.5724,708759.4679,T,23/08/2023 14:56,56.21599612,-5.698469117,96.5,0.627207
170773.6603,708762.4334,T,23/08/2023 14:56,56.21602275,-5.698470267,96.8,0.987448
170773.5102,708765.1519,T,23/08/2023 14:56,56.21604705,-5.698475033,97.1,1.35903
170772.6904,708767.6107,T,23/08/2023 14:56,56.2160687,-5.69849035,96.8,0.862318
170771.4958,708769.2833,T,23/08/2023 14:56,56.21608312,-5.698511017,95.9,0.512512
170771.212,708772.174,T,23/08/2023 14:56,56.2161089,-5.698518083,96.3,0.966694
170770.3471,708774.3732,T,23/08/2023 14:56,56.2161282,-5.6985339,96.4,0.78613
170769.311,708776.4499,T,23/08/2023 14:56,56.21614632,-5.698552367,97.2,1.15779
170767.819,708778.4486,T,23/08/2023 14:56,56.21616352,-5.6985781,97.3,0.829292
170767.6545,708781.2079,T,23/08/2023 14:56,56.21618818,-5.698583133,97,0.920136
170767.633,708783.6406,T,23/08/2023 14:56,56.21620998,-5.698585583,96.9,0.809593
170767.2942,708786.0112,T,23/08/2023 14:56,56.21623107,-5.698593083,96.2,0.597446
170767.753,708788.3801,T,23/08/2023 14:56,56.21625253,-5.69858775,96,1.20483
170768.0908,708791.2341,T,23/08/2023 14:56,56.21627828,-5.698584783,95.8,0.95638
170768.6789,708794.2552,T,23/08/2023 14:56,56.21630565,-5.698577933,95.9,1.02412
170769.1366,708796.4503,T,23/08/2023 14:57,56.21632555,-5.698572467,96.5,0.746149
170769.6333,708799.0224,T,23/08/2023 14:57,56.21634885,-5.6985667,96.7,0.653816
170769.523,708801.0561,T,23/08/2023 14:57,56.21636703,-5.698570233,96.2,1.01683
170769.9011,708803.8521,T,23/08/2023 14:57,56.21639228,-5.698566567,95.8,0.938937
170769.5337,708806.0747,T,23/08/2023 14:57,56.21641203,-5.6985744,95.9,1.12444
170769.8623,708808.5265,T,23/08/2023 14:57,56.21643417,-5.698571233,95.9,1.23445
170769.6603,708810.8384,T,23/08/2023 14:57,56.2164548,-5.698576483,95.8,1.15859
170770.7827,708812.585,T,23/08/2023 14:57,56.216471,-5.698559933,95.6,1.03586
170770.6583,708815.0879,T,23/08/2023 14:57,56.21649338,-5.6985641,95.2,1.25111
170771.6432,708817.5524,T,23/08/2023 14:57,56.21651595,-5.698550383,94.7,1.32437
170771.586,708819.6301,T,23/08/2023 14:57,56.21653455,-5.6985531,94.1,1.03752
170772.2072,708821.7828,T,23/08/2023 14:57,56.21655415,-5.698544967,93.5,0.745562
170772.6603,708824.5469,T,23/08/2023 14:57,56.21657915,-5.698540067,92.7,0.932111
170773.4458,708826.654,T,23/08/2023 14:57,56.21659842,-5.69852925,92.1,1.12216
170773.0663,708829.2487,T,23/08/2023 14:57,56.2166215,-5.6985376,92.1,1.30908
170773.447,708831.3397,T,23/08/2023 14:57,56.21664043,-5.698533283,91.8,1.06107
170773.6048,708833.8709,T,23/08/2023 14:57,56.2166632,-5.698532933,92.3,1.26582
170774.8174,708836.0622,T,23/08/2023 14:57,56.21668343,-5.698515317,92.9,1.24983
170775.5919,708838.9473,T,23/08/2023 14:57,56.21670967,-5.69850535,94.1,1.4907
170775.6743,708841.0019,T,23/08/2023 14:57,56.21672813,-5.6985058,94.9,1.02679
170776.0437,708843.4024,T,23/08/2023 14:57,56.21674983,-5.698501933,95.6,1.21237
170776.0923,708845.8302,T,23/08/2023 14:57,56.21677162,-5.69850325,96.6,1.21178
170775.75,708848.1139,T,23/08/2023 14:57,56.21679193,-5.698510733,96.8,1.153
170776.5219,708850.7594,T,23/08/2023 14:57,56.21681602,-5.6985006,97.4,1.37513
170776.768,708853.2368,T,23/08/2023 14:57,56.21683835,-5.698498783,97.6,1.24295
170776.5941,708855.3787,T,23/08/2023 14:57,56.21685747,-5.698503433,97.2,1.07252
170776.985,708858.2198,T,23/08/2023 14:57,56.21688313,-5.6984996,96.5,0.954609
170776.861,708861.1934,T,23/08/2023 14:58,56.21690973,-5.698504167,95.4,0.990411
170776.4654,708863.5848,T,23/08/2023 14:58,56.21693098,-5.6985126,95.1,1.20987
170776.3346,708865.9509,T,23/08/2023 14:58,56.21695213,-5.69851675,94.9,1.18286
170776.6919,708868.5907,T,23/08/2023 14:58,56.21697597,-5.698513283,95.5,1.3294
170777.4018,708871.2942,T,23/08/2023 14:58,56.21700055,-5.6985042,96.1,1.39532
170776.869,708873.6205,T,23/08/2023 14:58,56.21702115,-5.698514783,96.3,1.19112
170776.9517,708875.6996,T,23/08/2023 14:58,56.21703983,-5.69851525,96.2,1.03885
170776.0483,708878.2968,T,23/08/2023 14:58,56.21706268,-5.698532033,96.3,1.37227
170775.0779,708880.3254,T,23/08/2023 14:58,56.2170804,-5.6985494,96.6,1.12182
170773.9703,708882.4406,T,23/08/2023 14:58,56.21709883,-5.69856905,96.6,1.19136
170773.3262,708884.5431,T,23/08/2023 14:58,56.21711737,-5.698581233,96.8,1.09709
170772.0975,708886.5064,T,23/08/2023 14:58,56.21713438,-5.6986027,96.9,1.15563
170771.0941,708888.5736,T,23/08/2023 14:58,56.21715243,-5.698620633,96.3,1.14649
170769.7493,708890.6313,T,23/08/2023 14:58,56.21717023,-5.69864405,95.8,1.22615
170768.4476,708892.642,T,23/08/2023 14:58,56.21718763,-5.698666733,95.6,1.19482
170767.2774,708894.5174,T,23/08/2023 14:58,56.21720388,-5.698687183,95.2,1.10269
170766.1157,708897.0136,T,23/08/2023 14:58,56.2172257,-5.698708033,95,1.37358
170765.3706,708899.1081,T,23/08/2023 14:58,56.21724412,-5.698721833,95.3,1.10924
170764.1074,708900.8134,T,23/08/2023 14:58,56.2172588,-5.698743633,95.5,1.0586
170762.7116,708903.5018,T,23/08/2023 14:58,56.21728223,-5.698768417,95.4,1.00761
170761.54,708905.3126,T,23/08/2023 14:58,56.2172979,-5.698788833,94.8,1.07567
170760.4025,708907.6993,T,23/08/2023 14:58,56.21731875,-5.6988092,94.4,0.879443
170759.0679,708909.7151,T,23/08/2023 14:58,56.21733618,-5.698832417,93.8,0.804042
170758.3989,708911.6439,T,23/08/2023 14:58,56.21735315,-5.69884485,94.2,1.01861
170757.4308,708913.8095,T,23/08/2023 14:58,56.2173721,-5.6988623,94,1.18365
170756.6736,708916.7781,T,23/08/2023 14:58,56.21739835,-5.69887705,94.3,1.52901
170755.5441,708919.7946,T,23/08/2023 14:58,56.21742485,-5.698897833,94.9,1.60734
170754.8635,708922.7423,T,23/08/2023 14:58,56.21745095,-5.698911333,95,1.50992
170753.6988,708925.1249,T,23/08/2023 14:59,56.21747175,-5.698932133,95.1,1.32318
170752.6555,708927.1831,T,23/08/2023 14:59,56.2174897,-5.6989507,95.1,1.15126
170751.5798,708929.2743,T,23/08/2023 14:59,56.21750793,-5.698969817,94.8,1.17342
170750.6057,708931.8864,T,23/08/2023 14:59,56.21753088,-5.69898775,95,1.3912
170748.9856,708935.4312,T,23/08/2023 14:59,56.21756188,-5.699016883,94.1,1.29644
170747.9683,708938.2041,T,23/08/2023 14:59,56.21758625,-5.69903565,93.5,0.982484
170747.333,708940.1065,T,23/08/2023 14:59,56.217603,-5.699047517,93.2,1.00091
170746.0778,708941.8057,T,23/08/2023 14:59,56.21761763,-5.699069183,92.6,1.05383
170744.5841,708944.6377,T,23/08/2023 14:59,56.2176423,-5.699095667,92.3,1.0648
170743.1112,708946.9889,T,23/08/2023 14:59,56.21766267,-5.6991214,92.3,1.38385
170742.0825,708949.0296,T,23/08/2023 14:59,56.21768047,-5.699139717,92.8,1.14018
170740.8398,708951.0773,T,23/08/2023 14:59,56.21769823,-5.699161483,93.5,1.1952
170739.8189,708953.5715,T,23/08/2023 14:59,56.2177201,-5.699180067,94,0.896423
170738.8086,708955.6257,T,23/08/2023 14:59,56.21773803,-5.6991981,93.5,1.14232
170738.6627,708957.9803,T,23/08/2023 14:59,56.21775907,-5.699202483,92.9,1.17722
170738.6081,708960.4716,T,23/08/2023 14:59,56.21778138,-5.699205517,93.2,1.24429
170738.7873,708962.4942,T,23/08/2023 14:59,56.2177996,-5.699204383,93.6,1.01341
170738.7712,708964.6623,T,23/08/2023 14:59,56.21781903,-5.699206517,93.4,1.08245
170738.391,708966.9547,T,23/08/2023 14:59,56.2178394,-5.699214617,94.3,0.773128
170737.7538,708969.937,T,23/08/2023 14:59,56.21786583,-5.69922745,94.8,1.52223
170736.4917,708972.1842,T,23/08/2023 14:59,56.21788537,-5.6992497,94.9,1.28551
170736.0614,708974.8352,T,23/08/2023 14:59,56.21790893,-5.699258917,95.4,1.34087
170735.1697,708977.6315,T,23/08/2023 14:59,56.21793357,-5.699275683,95.4,0.976236
170734.0444,708979.7442,T,23/08/2023 14:59,56.21795197,-5.699295617,94.9,1.19425
170732.538,708981.9344,T,23/08/2023 14:59,56.21797088,-5.69932175,95.4,1.3262
170731.2279,708984.1731,T,23/08/2023 14:59,56.21799032,-5.699344767,95.5,1.2937
170729.7394,708986.272,T,23/08/2023 14:59,56.21800842,-5.699370533,95.8,1.28342
170727.6666,708987.8702,T,23/08/2023 15:00,56.21802175,-5.699405267,95,1.30478
170726.5206,708989.5581,T,23/08/2023 15:00,56.21803633,-5.699425167,94.4,1.01777
170724.2078,708991.3153,T,23/08/2023 15:00,56.21805097,-5.6994639,92.8,0.965099
170722.6705,708993.3733,T,23/08/2023 15:00,56.21806868,-5.699490417,90.9,0.854322
170720.904,708996.2947,T,23/08/2023 15:00,56.21809402,-5.699521367,90.5,1.13514
170719.6562,708999.1904,T,23/08/2023 15:00,56.21811938,-5.69954395,91.2,1.57366
170718.1376,709001.2518,T,23/08/2023 15:00,56.21813713,-5.699570167,91.3,1.277
170716.6181,709003.3133,T,23/08/2023 15:00,56.21815488,-5.6995964,91.4,1.27733
170715.2178,709005.3371,T,23/08/2023 15:00,56.21817235,-5.699620683,91.2,1.22743
170713.4304,709006.8687,T,23/08/2023 15:00,56.21818522,-5.699650767,90.7,1.1733
170712.1437,709009.0025,T,23/08/2023 15:00,56.21820373,-5.699673317,91.1,1.2433
170710.4864,709010.2148,T,23/08/2023 15:00,56.2182138,-5.699701033,90.7,1.02343
170708.5998,709011.3457,T,23/08/2023 15:00,56.21822303,-5.699732367,90,1.09626
170707.1235,709013.2487,T,23/08/2023 15:00,56.21823938,-5.699757767,89.5,1.2012
170705.521,709015.4229,T,23/08/2023 15:00,56.2182581,-5.699785433,88.4,0.673491
170704.5286,709017.4817,T,23/08/2023 15:00,56.21827608,-5.699803183,88.4,0.760336
170705.4534,709020.4647,T,23/08/2023 15:00,56.21830327,-5.699790883,88.2,1.03895
170706.3047,709022.7757,T,23/08/2023 15:00,56.2183244,-5.699779183,88.7,1.22937
170706.5453,709025.8055,T,23/08/2023 15:00,56.21835168,-5.699777933,89,1.01158
170705.6764,709027.9269,T,23/08/2023 15:00,56.21837028,-5.69979375,89.1,1.14388
170705.5128,709030.5289,T,23/08/2023 15:00,56.21839353,-5.699798633,88.5,0.867618
170705.1427,709032.9134,T,23/08/2023 15:00,56.21841473,-5.69980665,88.3,0.802959
170705.5018,709035.4506,T,23/08/2023 15:00,56.21843765,-5.699803067,88.1,0.85261
170706.1696,709037.6421,T,23/08/2023 15:00,56.21845762,-5.699794217,87.9,0.762208
170706.841,709039.6672,T,23/08/2023 15:01,56.2184761,-5.699785167,87.4,0.710019
170707.822,709041.7694,T,23/08/2023 15:01,56.21849542,-5.6997712,86.1,0.462999
170707.9893,709043.8796,T,23/08/2023 15:01,56.21851442,-5.699770333,85.4,0.422677
170707.9522,709046.002,T,23/08/2023 15:01,56.21853343,-5.699772767,86.1,1.05995
170708.5442,709048.6917,T,23/08/2023 15:01,56.21855783,-5.699765567,87,0.916478
170708.2354,709050.8465,T,23/08/2023 15:01,56.218577,-5.6997724,87.2,1.08635
170708.5656,709054.0778,T,23/08/2023 15:01,56.21860613,-5.699769883,87.4,1.08107
170709.2662,709056.3981,T,23/08/2023 15:01,56.21862727,-5.699760617,86.7,0.806251
170710.04,709058.827,T,23/08/2023 15:01,56.21864942,-5.699750267,85.3,0.636185
170711.7863,709060.5601,T,23/08/2023 15:01,56.2186658,-5.699723667,85.5,0.818092
170713.5661,709063.7637,T,23/08/2023 15:01,56.21869538,-5.6996978,85.2,1.21922
170715.3829,709064.8818,T,23/08/2023 15:01,56.21870628,-5.699669533,85.1,1.0634
170715.9108,709067.5527,T,23/08/2023 15:01,56.21873048,-5.69966335,85.2,0.905979
170716.9542,709069.8523,T,23/08/2023 15:01,56.2187516,-5.69964855,85.3,1.26003
170718.7566,709071.453,T,23/08/2023 15:01,56.21876682,-5.699620933,85.4,1.20191
170719.9228,709074.2267,T,23/08/2023 15:01,56.21879225,-5.699604567,85.1,1.00121
170721.1445,709076.5089,T,23/08/2023 15:01,56.2188133,-5.699586883,85.1,0.861135
170722.337,709078.7893,T,23/08/2023 15:01,56.21883432,-5.699569667,84.8,0.855984
170723.4416,709081.5139,T,23/08/2023 15:01,56.21885928,-5.69955425,84.1,0.978413
170724.5749,709083.8667,T,23/08/2023 15:01,56.21888092,-5.69953805,83.8,0.868569
170725.7591,709085.7415,T,23/08/2023 15:02,56.2188983,-5.699520617,83.2,0.737715
170726.7171,709087.6475,T,23/08/2023 15:02,56.21891585,-5.69950685,82.8,1.06451
170726.698,709089.7198,T,23/08/2023 15:02,56.21893442,-5.69950895,82.4,1.0343
170728.6587,709091.6065,T,23/08/2023 15:02,56.21895228,-5.699479033,81.8,0.904809
170729.4463,709093.4826,T,23/08/2023 15:02,56.21896948,-5.699467983,81.8,1.01546
170730.881,709094.9893,T,23/08/2023 15:02,56.21898368,-5.6994462,81.4,1.03766
170732.4217,709096.4624,T,23/08/2023 15:02,56.21899763,-5.699422683,81.4,1.06303
170734.0657,709098.027,T,23/08/2023 15:02,56.21901245,-5.699397583,81.1,1.13166
170735.6102,709099.8792,T,23/08/2023 15:02,56.2190298,-5.699374333,80.7,1.20294
170736.7886,709101.896,T,23/08/2023 15:02,56.21904845,-5.699357117,80.7,1.16551
170738.2171,709103.4789,T,23/08/2023 15:02,56.21906333,-5.6993355,80.3,1.06361
170740.5186,709105.4822,T,23/08/2023 15:02,56.2190824,-5.6993002,80,1.01424
170742.0928,709107.5983,T,23/08/2023 15:02,56.21910213,-5.6992767,79.8,0.877224
170744.5902,709109.2587,T,23/08/2023 15:02,56.21911822,-5.69923795,79.7,0.996553
170746.819,709111.1242,T,23/08/2023 15:02,56.21913602,-5.6992037,79.4,0.966181
170748.9685,709112.9004,T,23/08/2023 15:02,56.21915298,-5.69917065,78.9,0.927039
170750.7835,709114.448,T,23/08/2023 15:02,56.21916773,-5.699142783,78.7,0.594683
170753.1923,709115.7707,T,23/08/2023 15:02,56.21918075,-5.699105167,78.3,0.684827
170754.6585,709117.4185,T,23/08/2023 15:02,56.21919623,-5.699083,78.1,1.10027
170756.2426,709119.1202,T,23/08/2023 15:02,56.21921225,-5.699058983,78.5,1.15938
170758.0721,709120.8232,T,23/08/2023 15:02,56.2192284,-5.699031017,78,0.830969
170760.1132,709122.2616,T,23/08/2023 15:02,56.21924228,-5.698999417,77.8,1.24501
170762.489,709123.9129,T,23/08/2023 15:02,56.21925823,-5.698962617,77.5,0.9616
170763.9735,709125.997,T,23/08/2023 15:03,56.21927763,-5.698940533,77.5,0.850983
170765.7107,709127.0413,T,23/08/2023 15:03,56.21928783,-5.698913483,77.9,0.673572
170767.4559,709128.2737,T,23/08/2023 15:03,56.21929972,-5.698886467,77.4,0.709932
170769.082,709129.8716,T,23/08/2023 15:03,56.21931483,-5.698861683,76.9,0.758157
170770.2855,709131.5469,T,23/08/2023 15:03,56.21933043,-5.698843767,76.6,1.02908
170772.2251,709133.0432,T,23/08/2023 15:03,56.21934478,-5.69881385,76.8,0.814263
170773.4854,709135.3702,T,23/08/2023 15:03,56.21936625,-5.698795583,76.8,0.440112
170775.2586,709137.296,T,23/08/2023 15:03,56.21938437,-5.698768717,76.4,0.870329
170778.0644,709138.9889,T,23/08/2023 15:03,56.2194009,-5.698725033,75.4,1.08903
170779.6271,709141.6632,T,23/08/2023 15:03,56.21942563,-5.6987022,75.1,1.03046
170780.4859,709144.2494,T,23/08/2023 15:03,56.21944923,-5.698690617,75.2,0.906722
170782.0631,709146.4221,T,23/08/2023 15:03,56.21946947,-5.698667117,75.3,0.892732
170784.1983,709148.5504,T,23/08/2023 15:03,56.21948958,-5.6986346,75.3,1.00251
170786.2716,709149.7573,T,23/08/2023 15:03,56.2195014,-5.698602283,76.1,0.797112
170787.9505,709151.3937,T,23/08/2023 15:03,56.21951688,-5.698576683,75.5,0.779545
170789.4918,709152.9951,T,23/08/2023 15:03,56.21953198,-5.698553267,74.7,0.739007
170791.366,709154.4302,T,23/08/2023 15:03,56.21954575,-5.69852435,74.9,0.588404
170793.6597,709156.0581,T,23/08/2023 15:03,56.21956145,-5.69848885,74.9,0.934813
170795.7842,709157.1017,T,23/08/2023 15:03,56.21957183,-5.698455567,74.5,0.786514
170797.5108,709158.3161,T,23/08/2023 15:04,56.21958355,-5.698428833,74.3,0.701518
170799.7812,709159.0674,T,23/08/2023 15:04,56.21959138,-5.69839295,74.2,0.595844
170802.242,709158.9854,T,23/08/2023 15:04,56.21959183,-5.698353283,74.3,0.817643
170805.2087,709159.1851,T,23/08/2023 15:04,56.21959505,-5.698305717,74.4,0.987504
170807.398,709159.0808,T,23/08/2023 15:04,56.21959517,-5.6982704,74.7,0.727838
170809.7562,709159.8475,T,23/08/2023 15:04,56.21960318,-5.698233117,74.8,1.23571
170811.9467,709160.0945,T,23/08/2023 15:04,56.21960645,-5.698198083,74.9,1.0981
170816.7392,709159.9797,T,23/08/2023 15:04,56.21960773,-5.698120867,72.8,0.796017
170818.8032,709160.2446,T,23/08/2023 15:04,56.2196111,-5.698087883,72,1.03665
170820.8083,709160.3957,T,23/08/2023 15:04,56.21961342,-5.69805575,71.7,1.00165
170822.9373,709160.3482,T,23/08/2023 15:04,56.21961402,-5.69802145,71.2,1.06083
170825.097,709161.4289,T,23/08/2023 15:04,56.21962475,-5.697987633,70.2,0.802468
170827.522,709160.7409,T,23/08/2023 15:04,56.21961975,-5.697948017,70.2,0.837211
170829.277,709159.6294,T,23/08/2023 15:04,56.21961063,-5.697918817,68.7,0.690151
170831.4139,709160.1916,T,23/08/2023 15:04,56.2196167,-5.697884917,68.5,1.10089
170833.4268,709159.7175,T,23/08/2023 15:04,56.21961342,-5.697852117,67.7,0.686828
170835.6206,709160.0246,T,23/08/2023 15:04,56.21961723,-5.697817083,67,0.735714
170838.542,709159.8621,T,23/08/2023 15:04,56.21961718,-5.697769933,68.2,0.971694
170841.3559,709160.4738,T,23/08/2023 15:04,56.21962402,-5.697725183,67.8,0.956379
170843.8122,709160.4823,T,23/08/2023 15:04,56.21962528,-5.697685667,67.5,0.6118
170848.1513,709160.6228,T,23/08/2023 15:05,56.21962863,-5.697615967,67.8,0.720886
170850.2364,709160.5855,T,23/08/2023 15:05,56.2196293,-5.697582383,67.5,1.03882
170852.3415,709161.4428,T,23/08/2023 15:05,56.219638,-5.69754925,67.8,1.13271
170854.5806,709162.8639,T,23/08/2023 15:05,56.21965182,-5.69751445,68.8,0.881251
170856.6441,709164.0837,T,23/08/2023 15:05,56.21966375,-5.6974823,68.5,0.796635
170858.3896,709166.1125,T,23/08/2023 15:05,56.21968278,-5.697455967,68,0.890057
170860.3615,709167.4197,T,23/08/2023 15:05,56.21969545,-5.697425367,67.4,0.786195
170862.7086,709168.2885,T,23/08/2023 15:05,56.21970437,-5.69738835,66.9,0.831372
170865.6855,709168.4252,T,23/08/2023 15:05,56.21970703,-5.697340567,66.4,0.98969
170868.1051,709169.4664,T,23/08/2023 15:05,56.21971753,-5.697302533,66.3,0.875111
170870.9375,709170.5578,T,23/08/2023 15:05,56.21972868,-5.6972579,66,1.0084
170872.8176,709171.6224,T,23/08/2023 15:05,56.21973913,-5.697228567,65.6,1.07694
170874.5563,709173.7174,T,23/08/2023 15:05,56.21975875,-5.6972024,65.2,0.905239
170876.1597,709175.5474,T,23/08/2023 15:05,56.21977593,-5.697178183,65.8,1.21371
170877.4007,709177.2096,T,23/08/2023 15:05,56.21979143,-5.69715965,65.7,1.03483
170877.3264,709179.8559,T,23/08/2023 15:05,56.21981512,-5.697163133,65.3,0.880753
170877.4853,709182.1395,T,23/08/2023 15:05,56.21983567,-5.69716255,65.3,0.76178
170877.8064,709184.5683,T,23/08/2023 15:05,56.2198576,-5.697159483,65.8,1.22312
170877.7899,709187.3665,T,23/08/2023 15:05,56.21988268,-5.697162167,66.2,1.39703
170877.6419,709190.3938,T,23/08/2023 15:05,56.21990975,-5.697167167,66.7,1.0085
170877.6131,709192.6339,T,23/08/2023 15:05,56.21992982,-5.697169567,67.1,1.11812
170877.967,709194.8456,T,23/08/2023 15:05,56.21994982,-5.697165783,67.3,1.11808
170877.695,709197.6297,T,23/08/2023 15:06,56.21997465,-5.697172567,65.9,0.698251
170877.82,709200.2051,T,23/08/2023 15:06,56.2199978,-5.697172783,65,0.858066
170877.9933,709202.9307,T,23/08/2023 15:06,56.22002232,-5.69717235,64.6,0.908754
170879.051,709205.3835,T,23/08/2023 15:06,56.22004482,-5.69715745,64.6,1.33304
170879.6654,709207.4876,T,23/08/2023 15:06,56.22006398,-5.697149383,64.6,1.09441
170879.3988,709209.62,T,23/08/2023 15:06,56.22008297,-5.697155517,64.4,1.07232
170879.7068,709212.4421,T,23/08/2023 15:06,56.22010842,-5.697153,64.4,0.944728
170879.644,709215.2261,T,23/08/2023 15:06,56.22013335,-5.697156417,64,0.926832
170879.5655,709217.4276,T,23/08/2023 15:06,56.22015305,-5.697159583,63.8,0.73309
170879.618,709219.6578,T,23/08/2023 15:06,56.22017307,-5.697160667,63.7,0.742253
170879.8058,709222.1127,T,23/08/2023 15:06,56.22019517,-5.697159767,63.2,0.819346
170879.5671,709224.2235,T,23/08/2023 15:06,56.22021398,-5.697165433,63.4,1.06072
170879.8225,709227.2046,T,23/08/2023 15:06,56.22024083,-5.6971639,63.3,0.995696
170880.542,709229.8975,T,23/08/2023 15:06,56.22026532,-5.69715465,63,0.69546
170880.6445,709232.9816,T,23/08/2023 15:06,56.22029302,-5.697155667,63.2,1.02691
170880.4448,709235.5688,T,23/08/2023 15:06,56.22031612,-5.697161117,63.1,0.863536
170880.0379,709238.6747,T,23/08/2023 15:06,56.22034377,-5.69717035,64,1.04236
170880.8772,709241.0723,T,23/08/2023 15:06,56.22036567,-5.697158917,64.5,1.26784
170881.1202,709243.6871,T,23/08/2023 15:06,56.22038923,-5.697157267,65,1.31124
170881.1087,709245.7088,T,23/08/2023 15:06,56.22040735,-5.6971592,65,1.00901
170881.3774,709248.243,T,23/08/2023 15:06,56.2204302,-5.697157067,65,0.848075
170882.1345,709250.8435,T,23/08/2023 15:06,56.22045388,-5.697147133,64.6,0.901375
170882.7785,709253.1345,T,23/08/2023 15:07,56.22047473,-5.69713875,64.3,0.79188
