X,Y,type,time,latitude,longitude,altitude (m),color,opacity,width,name,desc,field_11,kml_folder
170051.795003679,708817.200505657,T,17/08/2023 08:44,56.21616538,-5.710132167,74.5,#ff802f,"1","4",Track 1,,0.110032,Day 6
170048.031186726,708819.112222227,T,17/08/2023 08:48,56.2161807,-5.710194383,76,,,,,,0.0184521,
170046.62654828,708817.249398074,T,17/08/2023 08:48,56.21616332,-5.710215367,76,,,,,,0.775998,
170045.253044633,708815.23320177,T,17/08/2023 08:48,56.21614458,-5.710235717,76,,,,,,1.21679,
170043.209360582,708812.467901674,T,17/08/2023 08:48,56.2161188,-5.7102662,76,,,,,,1.14368,
170041.475004799,708810.771204088,T,17/08/2023 08:48,56.21610275,-5.710292633,76.1,,,,,,1.21,
170039.472559678,708808.982999435,T,17/08/2023 08:48,56.21608575,-5.7103233,76.1,,,,,,1.33872,
170037.035559733,708807.184764421,T,17/08/2023 08:48,56.21606845,-5.71036095,76.2,,,,,,1.00664,
170036.212990353,708805.204673039,T,17/08/2023 08:48,56.2160503,-5.710372467,76.5,,,,,,1.07007,
170034.732478956,708802.663320739,T,17/08/2023 08:48,56.2160268,-5.710394083,78,,,,,,0.978358,
170033.300078597,708800.5543791,T,17/08/2023 08:48,56.2160072,-5.7104153,78.9,,,,,,0.847928,
170031.631163379,708799.091735622,T,17/08/2023 08:48,56.21599328,-5.710440883,79.4,,,,,,1.10645,
170030.276098536,708797.187203905,T,17/08/2023 08:48,56.21597555,-5.710461033,79.6,,,,,,1.16624,
170029.222773263,708795.096862362,T,17/08/2023 08:49,56.2159563,-5.710476167,80.2,,,,,,1.16804,
170027.524444903,708793.242071378,T,17/08/2023 08:49,56.21593885,-5.710501883,80.4,,,,,,1.25433,
170026.730259034,708790.981601818,T,17/08/2023 08:49,56.2159182,-5.7105127,80.4,,,,,,1.1958,
170025.741937448,708788.75167751,T,17/08/2023 08:49,56.21589773,-5.710526667,80.4,,,,,,1.21707,
170024.778568659,708786.945373769,T,17/08/2023 08:49,56.21588107,-5.7105406,80.1,,,,,,1.02185,
170023.11637461,708784.704939466,T,17/08/2023 08:49,56.21586018,-5.7105654,80.4,,,,,,0.92758,
170021.605318831,708782.46304836,T,17/08/2023 08:49,56.21583935,-5.710587767,80.8,,,,,,0.899324,
170019.931476904,708779.909816789,T,17/08/2023 08:49,56.21581565,-5.710612483,81.8,,,,,,1.01547,
170018.714431451,708778.299002511,T,17/08/2023 08:49,56.21580062,-5.710630667,82.5,,,,,,0.671517,
170017.798001168,708775.922432231,T,17/08/2023 08:49,56.21577887,-5.71064335,82.7,,,,,,0.635616,
170016.289916507,708774.023924383,T,17/08/2023 08:49,56.21576112,-5.710665967,82.2,,,,,,0.604728,
170014.448296724,708772.27836529,T,17/08/2023 08:49,56.21574458,-5.710694083,82.1,,,,,,0.632564,
170013.149071401,708770.602829128,T,17/08/2023 08:49,56.21572893,-5.710713533,81.7,,,,,,1.05766,
170011.353143485,708769.532968232,T,17/08/2023 08:49,56.21571847,-5.7107415,81.3,,,,,,1.04221,
170009.997200582,708767.900645585,T,17/08/2023 08:49,56.21570318,-5.7107619,80.7,,,,,,1.0582,
170008.722532958,708765.144082583,T,17/08/2023 08:49,56.21567785,-5.710780017,80.6,,,,,,1.51575,
170007.54138273,708762.968060022,T,17/08/2023 08:49,56.21565777,-5.710797133,80.6,,,,,,1.23563,
170005.938590531,708761.042315717,T,17/08/2023 08:49,56.21563973,-5.71082125,80.7,,,,,,1.24945,
170004.590826379,708759.235551529,T,17/08/2023 08:49,56.21562288,-5.710841367,81,,,,,,1.12446,
170001.901538811,708758.252907944,T,17/08/2023 08:49,56.21561277,-5.710883783,80.6,,,,,,0.95126,
170000.664504301,708756.482558631,T,17/08/2023 08:49,56.2155963,-5.71090215,80,,,,,,1.0773,
169998.627208887,708754.202128419,T,17/08/2023 08:49,56.21557487,-5.71093295,81.1,,,,,,1.01691,
169995.996399099,708752.537058112,T,17/08/2023 08:49,56.21555867,-5.710973833,81.8,,,,,,1.55203,
169993.411485438,708750.91747622,T,17/08/2023 08:49,56.2155429,-5.711014017,82.4,,,,,,1.52044,
169991.624234884,708749.701037612,T,17/08/2023 08:50,56.21553113,-5.711041717,83.4,,,,,,0.718441,
169989.643979509,708749.092860845,T,17/08/2023 08:50,56.21552472,-5.71107305,84.9,,,,,,0.516154,
169989.163621714,708746.735163203,T,17/08/2023 08:50,56.21550335,-5.711078733,83.8,,,,,,0.480343,
169987.73610048,708745.063206044,T,17/08/2023 08:50,56.21548767,-5.71110025,84.3,,,,,,1.09673,
169988.032235442,708742.7171719,T,17/08/2023 08:50,56.21546678,-5.71109345,84.1,,,,,,1.17994,
169987.1485005,708740.756001484,T,17/08/2023 08:50,56.21544877,-5.711105967,84.4,,,,,,1.07383,
169987.348776856,708738.130710731,T,17/08/2023 08:50,56.21542533,-5.711100467,84.5,,,,,,1.31388,
169986.419868644,708735.407929756,T,17/08/2023 08:50,56.21540047,-5.71111305,83.9,,,,,,1.43622,
169985.74966112,708733.314781239,T,17/08/2023 08:50,56.21538138,-5.711122017,83.9,,,,,,1.0966,
169984.539484497,708731.177136949,T,17/08/2023 08:50,56.21536163,-5.711139633,84,,,,,,1.2257,
169983.51385249,708728.96707821,T,17/08/2023 08:50,56.21534132,-5.711154217,84.2,,,,,,1.21621,
169982.131406798,708727.035034726,T,17/08/2023 08:50,56.21532333,-5.711174783,83.9,,,,,,1.18489,
169980.835675088,708724.675579656,T,17/08/2023 08:50,56.21530155,-5.711193583,83.7,,,,,,0.895565,
169979.99997384,708722.740820058,T,17/08/2023 08:50,56.2152838,-5.71120535,83.5,,,,,,1.05177,
169979.037453449,708720.720322085,T,17/08/2023 08:50,56.21526522,-5.711219083,83.7,,,,,,1.11703,
169977.882039886,708719.003576573,T,17/08/2023 08:50,56.21524927,-5.711236183,83.8,,,,,,1.03241,
169976.60655591,708717.134920494,T,17/08/2023 08:50,56.2152319,-5.711255083,84,,,,,,0.752389,
169975.391084986,708714.765561074,T,17/08/2023 08:50,56.21521007,-5.711272583,84.6,,,,,,0.885995,
169974.056104306,708713.176732773,T,17/08/2023 08:50,56.21519518,-5.711292683,84.9,,,,,,0.689888,
169973.052368728,708711.122765883,T,17/08/2023 08:50,56.21517628,-5.71130705,85.2,,,,,,0.76054,
169973.460059962,708708.905677049,T,17/08/2023 08:50,56.2151566,-5.711298567,86.5,,,,,,0.562667,
169973.425124679,708706.33657117,T,17/08/2023 08:50,56.21513355,-5.7112969,87.2,,,,,,0.855038,
169973.484976222,708703.988778863,T,17/08/2023 08:51,56.21511253,-5.7112939,87.3,,,,,,0.781432,
169974.02414188,708701.750099396,T,17/08/2023 08:51,56.21509272,-5.711283283,87.7,,,,,,0.766406,
169974.310045454,708699.061073734,T,17/08/2023 08:51,56.21506875,-5.71127635,87.7,,,,,,1.34962,
169974.033237932,708696.290856267,T,17/08/2023 08:51,56.21504378,-5.7112784,87.6,,,,,,0.926353,
169973.826041709,708693.889427138,T,17/08/2023 08:51,56.21502215,-5.71127965,88.2,,,,,,0.802253,
169974.556302251,708691.833405556,T,17/08/2023 08:51,56.21500407,-5.711266117,88.3,,,,,,0.544487,
169975.400210478,708689.848217414,T,17/08/2023 08:51,56.21498668,-5.711250817,87.2,,,,,,0.430407,
169975.184226847,708687.475147131,T,17/08/2023 08:51,56.2149653,-5.711252233,87.9,,,,,,0.79311,
169974.836169918,708685.285432416,T,17/08/2023 08:51,56.2149455,-5.711255933,87,,,,,,1.10676,
169974.840159057,708682.747689404,T,17/08/2023 08:51,56.21492275,-5.711253667,85.9,,,,,,1.26678,
169975.29315105,708680.256001264,T,17/08/2023 08:51,56.21490063,-5.711244217,86,,,,,,1.26386,
169975.565086387,708677.652499498,T,17/08/2023 08:51,56.21487742,-5.711237583,86.9,,,,,,0.871319,
169975.818261972,708675.662362377,T,17/08/2023 08:51,56.2148597,-5.711231783,87.6,,,,,,0.66746,
169976.930884674,708672.839520166,T,17/08/2023 08:51,56.21483493,-5.711211433,88.4,,,,,,0.756945,
169977.798595395,708670.33550522,T,17/08/2023 08:51,56.2148129,-5.7111953,88.4,,,,,,1.32265,
169979.139380951,708668.208635937,T,17/08/2023 08:51,56.21479448,-5.711171883,88.8,,,,,,1.25401,
169979.824834378,708666.090339394,T,17/08/2023 08:51,56.21477582,-5.711159017,89.4,,,,,,0.740963,
169979.573228498,708663.575304057,T,17/08/2023 08:51,56.21475315,-5.711160883,89.8,,,,,,0.28034,
169980.232261645,708661.677050267,T,17/08/2023 08:51,56.21473645,-5.711148633,90.4,,,,,,0.501375,
169980.545037499,708659.351311357,T,17/08/2023 08:52,56.21471575,-5.711141583,91.7,,,,,,0.46853,
169981.437177362,708657.222984259,T,17/08/2023 08:52,56.2146971,-5.711125383,92.2,,,,,,0.57576,
169982.861326675,708652.915482207,T,17/08/2023 08:52,56.21465917,-5.711098733,93.5,,,,,,0.905692,
169983.152474406,708650.419139007,T,17/08/2023 08:52,56.21463693,-5.711091883,93.4,,,,,,0.627064,
169981.825283728,708648.418305667,T,17/08/2023 08:52,56.21461835,-5.7111115,93,,,,,,0.798693,
169981.465315271,708645.892383249,T,17/08/2023 08:52,56.21459553,-5.7111151,94.2,,,,,,0.636711,
169981.100507462,708643.853034746,T,17/08/2023 08:52,56.21457707,-5.7111192,94.5,,,,,,1.0345,
169980.067108974,708642.09401451,T,17/08/2023 08:52,56.2145608,-5.7111343,95.9,,,,,,0.678514,
169980.690735523,708640.038168916,T,17/08/2023 08:52,56.21454267,-5.711122483,97.1,,,,,,0.53616,
169980.447911477,708637.360927509,T,17/08/2023 08:52,56.21451855,-5.711124067,97.9,,,,,,0.894479,
169981.130430115,708635.052057264,T,17/08/2023 08:52,56.21449818,-5.711111083,98,,,,,,0.800918,
169981.083994159,708632.923038615,T,17/08/2023 08:52,56.21447907,-5.711109983,98.2,,,,,,1.06338,
169982.029880031,708630.753890342,T,17/08/2023 08:52,56.21446008,-5.711092883,98.9,,,,,,0.590217,
169982.151137523,708628.622520698,T,17/08/2023 08:52,56.21444103,-5.711089083,98.4,,,,,,0.355209,
169982.278785461,708626.245419214,T,17/08/2023 08:52,56.21441978,-5.711084967,99,,,,,,0.792188,
169983.221170659,708623.645917147,T,17/08/2023 08:52,56.21439693,-5.71106755,98.9,,,,,,0.689904,
169984.997444845,708620.892136949,T,17/08/2023 08:53,56.2143731,-5.711036583,99.7,,,,,,1.08984,
169985.425481779,708618.917110234,T,17/08/2023 08:53,56.2143556,-5.711027983,99.8,,,,,,1.00863,
169986.308250827,708616.769213488,T,17/08/2023 08:53,56.21433677,-5.711011917,99.5,,,,,,0.772624,
169988.001098547,708615.061714145,T,17/08/2023 08:53,56.21432228,-5.7109832,99.5,,,,,,1.19861,
169989.556985964,708612.600901038,T,17/08/2023 08:53,56.21430097,-5.710956033,99.7,,,,,,0.968399,
169990.650124484,708610.223043406,T,17/08/2023 08:53,56.21428018,-5.710936383,99.6,,,,,,1.30547,
169992.183022357,708607.798048569,T,17/08/2023 08:53,56.21425918,-5.710909617,98.5,,,,,,0.954056,
169993.790175852,708605.192817597,T,17/08/2023 08:53,56.2142366,-5.7108815,98.8,,,,,,1.01809,
169994.105943696,708603.210461661,T,17/08/2023 08:53,56.21421898,-5.7108747,98.6,,,,,,0.500876,
169993.018476761,708600.468343488,T,17/08/2023 08:53,56.21419387,-5.710889817,99.8,,,,,,0.981705,
169992.14407061,708598.064970533,T,17/08/2023 08:53,56.2141719,-5.7109018,100.4,,,,,,0.638125,
169991.742816672,708595.791122827,T,17/08/2023 08:53,56.21415132,-5.710906283,101.5,,,,,,0.384248,
169993.448099543,708594.583768924,T,17/08/2023 08:53,56.21414132,-5.7108778,102.1,,,,,,0.694297,
169995.661172322,708593.302186837,T,17/08/2023 08:53,56.2141309,-5.710841083,103.3,,,,,,0.50975,
169997.734127847,708592.746476767,T,17/08/2023 08:53,56.21412692,-5.71080725,104,,,,,,0.712813,
169999.338425456,708591.010296258,T,17/08/2023 08:53,56.21411213,-5.710779933,104.7,,,,,,0.785655,
170000.703219277,708588.925642949,T,17/08/2023 08:53,56.2140941,-5.710756167,105.3,,,,,,0.828695,
170002.510506925,708587.994987877,T,17/08/2023 08:53,56.21408663,-5.710726283,105.8,,,,,,0.675259,
170004.914578774,708587.778353595,T,17/08/2023 08:53,56.21408585,-5.710687417,106.6,,,,,,0.801627,
170007.564390032,708588.198745828,T,17/08/2023 08:54,56.2140909,-5.71064515,107.4,,,,,,0.891061,
170009.62018557,708588.054432798,T,17/08/2023 08:54,56.2140906,-5.71061195,108,,,,,,1.02659,
170011.759259732,708588.705369114,T,17/08/2023 08:54,56.21409747,-5.7105781,108.4,,,,,,1.11401,
170013.628124292,708589.436684524,T,17/08/2023 08:54,56.21410493,-5.710548667,108.8,,,,,,1.00021,
170016.196797017,708588.870985554,T,17/08/2023 08:54,56.2141011,-5.71050685,108.5,,,,,,1.31031,
170018.298994552,708589.798300716,T,17/08/2023 08:54,56.21411043,-5.710473833,108.9,,,,,,0.458043,
170020.302951392,708589.980252586,T,17/08/2023 08:54,56.21411303,-5.71044175,108.2,,,,,,0.668271,
170022.352302891,708589.217248536,T,17/08/2023 08:54,56.21410718,-5.710408117,107.9,,,,,,0.726352,
170025.861132839,708592.485786574,T,17/08/2023 08:54,56.21413818,-5.7103545,107.4,,,,,,0.597831,
170028.324719081,708592.391996117,T,17/08/2023 08:54,56.21413853,-5.710314783,108.6,,,,,,0.614042,
170030.492159653,708591.917093377,T,17/08/2023 08:54,56.21413532,-5.7102795,108.9,,,,,,1.10543,
170032.519431967,708591.301401466,T,17/08/2023 08:54,56.21413078,-5.71024635,108.6,,,,,,1.05544,
170035.080609601,708591.864898046,T,17/08/2023 08:54,56.21413707,-5.710205633,108.6,,,,,,0.65321,
170037.587356788,708592.610909328,T,17/08/2023 08:54,56.21414497,-5.71016595,110.7,,,,,,0.289588,
170039.728912718,708592.673911976,T,17/08/2023 08:54,56.21414657,-5.71013155,111.2,,,,,,1.06727,
170041.607583862,708593.529634575,T,17/08/2023 08:54,56.21415515,-5.710102067,111.5,,,,,,1.0289,
170044.434528227,708593.315877831,T,17/08/2023 08:54,56.2141546,-5.7100564,111.8,,,,,,1.41222,
170048.399107899,708592.932597223,T,17/08/2023 08:54,56.21415308,-5.709992283,112.8,,,,,,1.9841,
170051.008515691,708593.450002464,T,17/08/2023 08:55,56.21415898,-5.70995075,112.9,,,,,,0.883553,
170053.422009838,708593.196079294,T,17/08/2023 08:55,56.21415787,-5.7099117,112.8,,,,,,0.805941,
170055.730118991,708593.543459696,T,17/08/2023 08:55,56.2141621,-5.709874867,113,,,,,,0.775234,
170058.216902405,708594.66756234,T,17/08/2023 08:55,56.21417338,-5.709835833,111.7,,,,,,0.680056,
170060.691310676,708595.370714241,T,17/08/2023 08:55,56.21418088,-5.709796633,111.8,,,,,,0.854454,
170063.583744723,708596.084794146,T,17/08/2023 08:55,56.21418868,-5.709750717,112.1,,,,,,1.48437,
170066.444799006,708596.503872569,T,17/08/2023 08:55,56.21419382,-5.70970505,112.4,,,,,,1.44044,
170069.17101112,708597.534765681,T,17/08/2023 08:55,56.21420438,-5.709662083,112.7,,,,,,1.45252,
170071.788021948,708598.366314509,T,17/08/2023 08:55,56.2142131,-5.7096207,113.1,,,,,,1.36816,
170075.004352101,708599.054018473,T,17/08/2023 08:55,56.21422082,-5.70956955,113.8,,,,,,1.63858,
170077.618362773,708599.080417665,T,17/08/2023 08:55,56.21422232,-5.709527517,114.6,,,,,,1.30222,
170080.233233163,708598.122994302,T,17/08/2023 08:55,56.214215,-5.709484617,113.9,,,,,,0.924883,
170082.407321473,708597.366680306,T,17/08/2023 08:55,56.21420927,-5.709448983,113.6,,,,,,1.14687,
170084.344195529,708596.131265346,T,17/08/2023 08:55,56.21419913,-5.70941675,114.1,,,,,,1.14479,
170085.997348537,708594.263100828,T,17/08/2023 08:55,56.21418318,-5.709388533,114.8,,,,,,1.24396,
170086.023036409,708592.202698495,T,17/08/2023 08:55,56.21416472,-5.709386333,115,,,,,,0.342983,
170087.115056721,708590.130548734,T,17/08/2023 08:55,56.21414667,-5.709366967,114.3,,,,,,0.779059,
170089.367907898,708588.798911388,T,17/08/2023 08:55,56.21413582,-5.709329567,113.8,,,,,,0.869464,
170091.384933636,708587.723142685,T,17/08/2023 08:55,56.21412715,-5.709296183,114.8,,,,,,1.13906,
170092.933088164,708585.598523427,T,17/08/2023 08:55,56.21410885,-5.709269433,115.2,,,,,,0.874112,
170093.764888461,708583.772404011,T,17/08/2023 08:55,56.21409288,-5.709254467,115.4,,,,,,0.400428,
170094.513566597,708581.210143599,T,17/08/2023 08:56,56.21407027,-5.7092402,115.1,,,,,,0.533019,
170095.405840373,708578.947992217,T,17/08/2023 08:56,56.21405042,-5.709223883,114.9,,,,,,0.808961,
170097.006507348,708576.779274873,T,17/08/2023 08:56,56.21403175,-5.70919625,114.8,,,,,,0.89616,
170096.185545921,708574.732161492,T,17/08/2023 08:56,56.214013,-5.709207683,115.4,,,,,,1.10075,
170095.55725051,708572.819664595,T,17/08/2023 08:56,56.21399555,-5.709216133,116.8,,,,,,1.00474,
170095.668862386,708570.778054748,T,17/08/2023 08:56,56.2139773,-5.709212567,117.1,,,,,,0.680419,
170097.834688094,708569.464498434,T,17/08/2023 08:56,56.21396657,-5.709176583,117.9,,,,,,0.631226,
170099.587337228,708568.232329233,T,17/08/2023 08:56,56.21395637,-5.709147317,117.5,,,,,,0.711913,
170099.414437803,708566.196016178,T,17/08/2023 08:56,56.21393803,-5.709148333,118,,,,,,0.509886,
170100.817563058,708567.723209384,T,17/08/2023 08:56,56.2139524,-5.709127083,121,,,,,,0.103424,
170099.628909083,708565.92791569,T,17/08/2023 08:56,56.21393573,-5.70914465,118.4,,,,,,0.23868,
170099.568324053,708563.70820133,T,17/08/2023 08:57,56.2139158,-5.7091437,118,,,,,,0.369544,
170100.230585365,708565.616637199,T,17/08/2023 08:57,56.21393323,-5.7091347,120.3,,,,,,0.0916727,
170099.133220108,708563.919039408,T,17/08/2023 08:57,56.21391748,-5.709150883,116.6,,,,,,0.0695536,
170098.939614667,708565.997414827,T,17/08/2023 08:57,56.21393602,-5.7091558,116.3,,,,,,0.297588,
170097.890308521,708567.88321818,T,17/08/2023 08:58,56.21395242,-5.709174317,116.1,,,,,,0.23925,
170099.375975296,708566.116665543,T,17/08/2023 08:58,56.2139373,-5.709148883,118.2,,,,,,0.0793754,
170100.977206988,708564.45765484,T,17/08/2023 08:58,56.2139232,-5.709121683,118.9,,,,,,0.459868,
170101.937004613,708562.314559323,T,17/08/2023 08:58,56.21390445,-5.709104383,117.9,,,,,,0.585832,
170102.902220801,708559.580013387,T,17/08/2023 08:58,56.2138804,-5.709086483,116.2,,,,,,0.723561,
170104.177686027,708557.815869294,T,17/08/2023 08:58,56.2138652,-5.709064433,114.8,,,,,,0.723853,
170104.123968819,708555.128434986,T,17/08/2023 08:58,56.21384108,-5.709062967,113.7,,,,,,1.34159,
170103.685325997,708553.101983502,T,17/08/2023 08:58,56.2138227,-5.709068267,112.9,,,,,,1.03512,
170102.522241801,708551.318695391,T,17/08/2023 08:59,56.21380615,-5.709085433,112.3,,,,,,0.708159,
170100.664306384,708549.829399805,T,17/08/2023 08:59,56.2137919,-5.709114033,112.2,,,,,,0.7915,
170099.513415911,708547.543527924,T,17/08/2023 08:59,56.21377085,-5.709130567,113,,,,,,0.638545,
170101.34178624,708545.947006816,T,17/08/2023 08:59,56.21375742,-5.709099767,111.6,,,,,,0.484082,
170104.286629672,708545.767091946,T,17/08/2023 08:59,56.21375723,-5.709052233,111.2,,,,,,0.979766,
170106.553807472,708545.700665729,T,17/08/2023 08:59,56.21375773,-5.7090157,111.2,,,,,,0.753242,
170108.529118573,708545.254006751,T,17/08/2023 08:59,56.21375468,-5.708983533,110.4,,,,,,0.403547,
170108.272735025,708542.78495901,T,17/08/2023 08:59,56.21373242,-5.708985517,109.2,,,,,,0.309872,
170107.351187389,708539.929027571,T,17/08/2023 08:59,56.21370637,-5.708997867,108.1,,,,,,0.599121,
170105.920658901,708538.066459874,T,17/08/2023 08:59,56.21368898,-5.709019267,107.6,,,,,,0.585625,
170105.452667627,708535.686894867,T,17/08/2023 08:59,56.21366742,-5.709024733,107.1,,,,,,0.605453,
170106.617456337,708533.349828223,T,17/08/2023 08:59,56.21364703,-5.709003967,107.2,,,,,,1.3025,
170109.081442106,708532.648176119,T,17/08/2023 08:59,56.21364193,-5.708963717,107.5,,,,,,1.27633,
170110.261290663,708530.685071251,T,17/08/2023 08:59,56.2136249,-5.708943033,107.5,,,,,,0.7618,
170112.675227126,708529.497576547,T,17/08/2023 08:59,56.21361542,-5.708903167,107.6,,,,,,0.893745,
170114.494141685,708531.722909536,T,17/08/2023 08:59,56.21363625,-5.708875833,108.3,,,,,,0.955866,
170115.729816449,708533.526827204,T,17/08/2023 08:59,56.21365302,-5.708857517,108.6,,,,,,1.09072,
170118.52120299,708533.767888976,T,17/08/2023 09:00,56.21365653,-5.708812817,108.4,,,,,,0.930519,
170120.785564215,708534.532590604,T,17/08/2023 09:00,56.21366448,-5.70877705,107.6,,,,,,0.793922,
170122.774646487,708534.860394853,T,17/08/2023 09:00,56.21366838,-5.708745333,106.8,,,,,,1.00429,
170124.732519645,708535.513345977,T,17/08/2023 09:00,56.21367518,-5.7087144,105.9,,,,,,1.0284,
170127.55024998,708536.358652187,T,17/08/2023 09:00,56.21368412,-5.7086698,105.4,,,,,,1.46564,
170130.027672692,708537.117453011,T,17/08/2023 09:00,56.21369212,-5.7086306,105.6,,,,,,1.29101,
170132.097252083,708537.34388409,T,17/08/2023 09:00,56.21369515,-5.7085975,105.9,,,,,,1.03717,
170134.015155015,708538.06257069,T,17/08/2023 09:00,56.21370252,-5.708567267,105.7,,,,,,1.02053,
170136.544700036,708539.864804752,T,17/08/2023 09:00,56.2137199,-5.708528133,104.4,,,,,,1.03235,
170139.67092852,708540.802801916,T,17/08/2023 09:00,56.21372982,-5.70847865,103.5,,,,,,1.08414,
170142.041675219,708541.369933499,T,17/08/2023 09:00,56.21373605,-5.708441,103.5,,,,,,0.809693,
170144.456878401,708542.531405775,T,17/08/2023 09:00,56.21374763,-5.70840315,101.1,,,,,,0.381637,
170146.490953121,708544.002304314,T,17/08/2023 09:00,56.2137618,-5.7083717,101.1,,,,,,1.25133,
170149.095612684,708545.930998225,T,17/08/2023 09:00,56.21378035,-5.708331467,101.1,,,,,,1.61585,
170151.153744076,708548.405571132,T,17/08/2023 09:00,56.21380353,-5.7083005,101.6,,,,,,1.60561,
170152.858616421,708550.861257478,T,17/08/2023 09:00,56.21382637,-5.7082752,102.4,,,,,,0.994077,
170156.208502064,708553.643226775,T,17/08/2023 09:00,56.21385293,-5.708223717,102.9,,,,,,2.17147,
170158.328015856,708555.084987574,T,17/08/2023 09:00,56.21386688,-5.708190867,103.6,,,,,,1.27791,
170159.709449252,708556.805214923,T,17/08/2023 09:00,56.21388297,-5.708170133,103.5,,,,,,1.10022,
170161.587200207,708557.817193794,T,17/08/2023 09:00,56.21389295,-5.7081408,103.3,,,,,,1.06328,
170164.03262309,708558.847662014,T,17/08/2023 09:00,56.21390337,-5.70810235,103.6,,,,,,0.881561,
170165.367406826,708560.491211738,T,17/08/2023 09:00,56.21391875,-5.7080823,103.3,,,,,,0.704198,
170166.992260279,708561.770013956,T,17/08/2023 09:00,56.213931,-5.708057267,103.2,,,,,,1.03096,
170169.962497738,708561.927854383,T,17/08/2023 09:01,56.21393385,-5.708009617,103.2,,,,,,0.740855,
170172.432218803,708561.774702023,T,17/08/2023 09:01,56.21393367,-5.70796975,103.1,,,,,,0.821744,
170174.322753291,708562.908690377,T,17/08/2023 09:01,56.21394475,-5.707940317,103.6,,,,,,0.439602,
170175.819228513,708561.515240985,T,17/08/2023 09:01,56.21393298,-5.707915033,101.7,,,,,,0.254831,
170178.071382722,708560.919850187,T,17/08/2023 09:01,56.21392873,-5.707878283,101.5,,,,,,0.464209,
170180.272193697,708560.005994116,T,17/08/2023 09:01,56.2139216,-5.707842083,100.1,,,,,,0.47496,
170180.502158545,708557.8910895,T,17/08/2023 09:01,56.21390275,-5.70783655,99.2,,,,,,0.424753,
170179.949179744,708555.414598378,T,17/08/2023 09:01,56.21388028,-5.7078433,99.9,,,,,,0.844269,
170179.025540878,708553.115348983,T,17/08/2023 09:01,56.21385922,-5.707856167,100.3,,,,,,0.618483,
170178.172524145,708551.164758426,T,17/08/2023 09:01,56.21384132,-5.7078682,99.9,,,,,,0.708308,
170176.716719328,708549.216531291,T,17/08/2023 09:01,56.21382315,-5.707889933,98.9,,,,,,0.606557,
170176.403218715,708546.993715764,T,17/08/2023 09:01,56.21380307,-5.70789305,99.1,,,,,,1.12073,
170175.412215498,708545.232369376,T,17/08/2023 09:01,56.2137868,-5.707907467,99.8,,,,,,1.00826,
170174.040427383,708543.324231657,T,17/08/2023 09:01,56.21376903,-5.707927883,100.7,,,,,,0.781499,
170172.656625615,708540.637082486,T,17/08/2023 09:01,56.21374427,-5.707947817,101.7,,,,,,1.00573,
170171.595734962,708538.866117722,T,17/08/2023 09:01,56.21372788,-5.70796335,101.6,,,,,,1.02972,
170170.659181569,708536.980260523,T,17/08/2023 09:02,56.21371052,-5.707976783,101.6,,,,,,1.05108,
170169.360629515,708535.144024485,T,17/08/2023 09:02,56.21369343,-5.707996083,101.7,,,,,,0.747786,
170168.442545123,708532.044741137,T,17/08/2023 09:02,56.2136652,-5.708008167,102.6,,,,,,1.61355,
170168.109437481,708529.092400425,T,17/08/2023 09:02,56.21363857,-5.708010967,102.7,,,,,,1.48327,
170170.064892025,708529.776733161,T,17/08/2023 09:02,56.21364565,-5.7079801,103.1,,,,,,0.344129,
170173.112945721,708530.763582587,T,17/08/2023 09:02,56.21365597,-5.707931917,103,,,,,,1.06421,
170175.499073942,708531.962331248,T,17/08/2023 09:02,56.21366787,-5.707894567,103.3,,,,,,1.33087,
170177.440341068,708532.844855963,T,17/08/2023 09:02,56.21367672,-5.7078641,103,,,,,,1.06272,
170179.928264627,708534.222161767,T,17/08/2023 09:02,56.21369027,-5.707825267,102.6,,,,,,0.94494,
170181.821060002,708535.378340216,T,17/08/2023 09:02,56.21370155,-5.707795817,101.7,,,,,,0.737138,
170183.973025815,708536.595286757,T,17/08/2023 09:02,56.2137135,-5.70776225,100.7,,,,,,0.821501,
170185.812933222,708537.865855544,T,17/08/2023 09:02,56.21372578,-5.70773375,100.3,,,,,,0.743209,
170187.376427338,708539.217125875,T,17/08/2023 09:02,56.21373865,-5.707709767,98.3,,,,,,0.515161,
170188.811876891,708540.844104926,T,17/08/2023 09:02,56.21375393,-5.707688083,96.6,,,,,,0.180389,
170190.751556639,708542.448379115,T,17/08/2023 09:02,56.21376925,-5.707658267,93.8,,,,,,0.418329,
170192.601720104,708544.370902039,T,17/08/2023 09:02,56.21378738,-5.707630167,94.3,,,,,,1.33086,
170194.6536343,708545.634513349,T,17/08/2023 09:03,56.2137997,-5.70759825,94,,,,,,0.800738,
170196.687020931,708546.997278204,T,17/08/2023 09:03,56.2138129,-5.707566717,94.1,,,,,,0.813519,
170198.586356047,708547.928917182,T,17/08/2023 09:03,56.21382217,-5.707536967,93.4,,,,,,0.527128,
170200.145461173,708549.370774735,T,17/08/2023 09:03,56.21383585,-5.707513133,93.3,,,,,,0.353039,
170200.895136789,708551.268936041,T,17/08/2023 09:03,56.21385323,-5.707502717,94.5,,,,,,0.679144,
170202.008557706,708552.975730216,T,17/08/2023 09:03,56.21386907,-5.707486283,95.1,,,,,,1.01639,
170203.992523006,708555.056126625,T,17/08/2023 09:03,56.21388868,-5.707456167,95.5,,,,,,0.956032,
